road	R161
km	40.801
type	Truss with Steel Deck
lrpName	LRP043a
name	Kibropara Bridge
length	12.3
condition	A
structureNr	121834
est cost	0.01
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	40.801
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.316 
lon	92.1508056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121834&vRoadID=1397&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121834&vRoadID=1397&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121834&vRoadID=1397&vSurveyYear=2013&vSubdivID=285
