road	R161
km	41.899
type	Baily with Steel Deck
lrpName	LRP042c
name	KAWA PARA BAILEY WITH STEEL DECK
length	15.5
condition	B
structureNr	101363
est cost	0.8
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	41.899
width	3.7
constructionYear	1991
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.30913888888889
lon	92.15566666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101363&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101363&vRoadID=82&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101363&vRoadID=82&vSurveyYear=2004&vSubdivID=285
