road	R161
km	44.839
type	Baily with Steel Deck
lrpName	LRP045a
name	Amtali Bridge-1
length	18.4
condition	A
structureNr	121661
est cost	0.01
roadName	Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road
chainage	44.839
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.30575 
lon	92.1586389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121661&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121661&vRoadID=82&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121661&vRoadID=82&vSurveyYear=2013&vSubdivID=285
