road	R870
km	17.749
type	Baily with Steel Deck
lrpName	LRP018a
name	Basonda Bridge
length	123.7
condition	B
structureNr	120755
est cost	0.536
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	17.749
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.65175 
lon	90.1954163 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120755&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120755&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120755&vRoadID=173&vSurveyYear=2013&vSubdivID=584
