road	R870
km	34.166
type	Slab Culvert
lrpName	LRP033b
name	.
length	6.87
condition	C
structureNr	105800
est cost	3
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	34.166
width	4.32
constructionYear	1980
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.546111111111113
lon	90.12472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105800&vRoadID=173&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105800&vRoadID=173&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105800&vRoadID=173&vSurveyYear=2004&vSubdivID=584
