road	R870
km	60.489
type	PC Girder Bridge
lrpName	LRP059a
name	Matibanga Bridge
length	29.94
condition	C
structureNr	120839
est cost	0.2
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	60.489
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.5337219 
lon	89.990083 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120839&vRoadID=173&vSurveyYear=2013&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120839&vRoadID=173&vSurveyYear=2013&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120839&vRoadID=173&vSurveyYear=2013&vSubdivID=338
