road	Z6014
km	0.968
type	Slab Culvert
lrpName	LRPSa
name	.
length	2.6
condition	A
structureNr	116007
est cost	0
roadName	Bonpara-Gopalpur-Lalpur Road
chainage	0.968
width	6.5
constructionYear	1989
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.28863888888889
lon	89.07213888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116007&vRoadID=587&vSurveyYear=2006&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116007&vRoadID=587&vSurveyYear=2006&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116007&vRoadID=587&vSurveyYear=2006&vSubdivID=316
