road	Z6014
km	11.62
type	RCC Girder Bridge
lrpName	LRP011d
name	.
length	7.6
condition	B
structureNr	116226
est cost	0.2
roadName	Bonpara-Gopalpur-Lalpur Road
chainage	11.62
width	5
constructionYear	1988
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.21936111111111
lon	89.00930555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116226&vRoadID=587&vSurveyYear=2006&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116226&vRoadID=587&vSurveyYear=2006&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116226&vRoadID=587&vSurveyYear=2006&vSubdivID=316
