road	R480
km	2.219
type	Steel Beam & RCC Slab
lrpName	LRP002b
name	Shampur Bridge
length	49.8
condition	D
structureNr	120974
est cost	550
roadName	Elanga-Bhuanpur Road
chainage	2.219
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.3504444 
lon	89.9235549 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120974&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120974&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120974&vRoadID=120&vSurveyYear=2013&vSubdivID=537
