road	R480
km	8.998
type	Steel Beam & RCC Slab
lrpName	LRP008a
name	Narandia Bridge
length	12.85
condition	C
structureNr	121013
est cost	78
roadName	Elanga-Bhuanpur Road
chainage	8.998
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.4007778 
lon	89.9133056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121013&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121013&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121013&vRoadID=120&vSurveyYear=2013&vSubdivID=537
