road	R480
km	13.857
type	Steel Beam & RCC Slab
lrpName	LRP013b
name	KAKMARIPARA
length	35.4
condition	C
structureNr	115012
est cost	4.6
roadName	Elanga-Bhuanpur Road
chainage	13.857
width	4.8
constructionYear	1959
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.43461111111111
lon	89.88644444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115012&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115012&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115012&vRoadID=120&vSurveyYear=2004&vSubdivID=537
