road	Z2002
km	24.578
type	Box Culvert
lrpName	LRP024c
name	SATLAPUR BOX CULVERT
length	1
condition	A
structureNr	107237
est cost	0
roadName	Moulvibazar-Shamshernagar-Chatla Check Post Road
chainage	24.578
width	5.6
constructionYear	1982
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.366722222222222
lon	91.60463888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107237&vRoadID=440&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107237&vRoadID=440&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107237&vRoadID=440&vSurveyYear=2004&vSubdivID=555
