road	Z2002
km	10.384
type	Box Culvert
lrpName	LRP010b
name	LOXMIPUR SUBMORGE
length	1.5
condition	A
structureNr	107188
est cost	0
roadName	Moulvibazar-Shamshernagar-Chatla Check Post Road
chainage	10.384
width	5.66
constructionYear	1982
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.433555555555557
lon	91.83722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107188&vRoadID=440&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107188&vRoadID=440&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107188&vRoadID=440&vSurveyYear=2004&vSubdivID=554
