road	Z1405
km	45.419
type	Box Culvert
lrpName	LRP048a
name	UTTAR CHARMEAR BOX CULVERT
length	4.7
condition	C
structureNr	103977
est cost	0.6
roadName	Lakshmipur-Char Alaxandar-Sonapur Road
chainage	45.419
width	8
constructionYear	2003
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.655666666666665
lon	90.96225
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103977&vRoadID=501&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103977&vRoadID=501&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103977&vRoadID=501&vSurveyYear=2004&vSubdivID=803
