road	Z5064
km	2.235
type	Steel Beam & RCC Slab
lrpName	LRP003a
name	GUBNDO STEEL AND RCC SLAB
length	21.5
condition	C
structureNr	107524
est cost	5.68
roadName	Baniajuri-Zitka-Harirampur Road
chainage	2.235
width	3.2
constructionYear	1964
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.846916666666665
lon	89.9735
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107524&vRoadID=200&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107524&vRoadID=200&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107524&vRoadID=200&vSurveyYear=2004&vSubdivID=515
