road	N708
km	3.574
type	RCC Girder Bridge
lrpName	LRP003b
name	.
length	22.6
condition	B
structureNr	107987
est cost	0.14
roadName	Jessore Town Old Section alternate Road (Palbari-Board office-Monihar)
chainage	3.574
width	9.2
constructionYear	1990
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.171666666666667
lon	89.22027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107987&vRoadID=57&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107987&vRoadID=57&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107987&vRoadID=57&vSurveyYear=2004&vSubdivID=324
