road	Z5063
km	0.924
type	PC Girder Bridge
lrpName	LRPSa
name	Kamta Bridge
length	73.39
condition	A
structureNr	120219
est cost	0
roadName	Golra-Saturia Road
chainage	0.924
width	10.3
constructionYear	2013
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.90608333333333
lon	90.03861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120219&vRoadID=201&vSurveyYear=2013&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120219&vRoadID=201&vSurveyYear=2013&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120219&vRoadID=201&vSurveyYear=2013&vSubdivID=516
