road	R142
km	3.987
type	RCC Girder Bridge
lrpName	LRP003c
name	AEANIA BAZAR BRIDGE
length	11.8
condition	B
structureNr	104466
est cost	1.04
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	3.987
width	8.7
constructionYear	1988
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.97975
lon	91.09641666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104466&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104466&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104466&vRoadID=75&vSurveyYear=2004&vSubdivID=549
