road	R142
km	4.932
type	RCC Girder Bridge
lrpName	LRP004a
name	ASLAM JANJ RCC GUIDE BRIDGE
length	7.5
condition	B
structureNr	104470
est cost	0.12
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	4.932
width	7.15
constructionYear	1980
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.988
lon	91.09747222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104470&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104470&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104470&vRoadID=75&vSurveyYear=2004&vSubdivID=549
