road	R142
km	8.122
type	RCC Girder Bridge
lrpName	LRP008a
name	Dokshin Bogadia Bridge
length	12.7
condition	C
structureNr	121507
est cost	0.387
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	8.122
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.0161111 
lon	91.0946386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121507&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121507&vRoadID=75&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121507&vRoadID=75&vSurveyYear=2013&vSubdivID=549
