road	R142
km	22.708
type	Box Culvert
lrpName	LRP022a
name	COMPANIBARI BRIDGE
length	6.1
condition	B
structureNr	104514
est cost	0.83
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	22.708
width	9.7
constructionYear	1982
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.05966666666667
lon	90.99294444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104514&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104514&vRoadID=75&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104514&vRoadID=75&vSurveyYear=2004&vSubdivID=549
