road	R142
km	31.824
type	Box Culvert
lrpName	LRP031b
name	ALIPUR BOX CULVERT
length	6
condition	A
structureNr	104523
est cost	0
roadName	Begamganj-Sonaimuri-Ramganj Road
chainage	31.824
width	9.7
constructionYear	1990
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.076249999999998
lon	90.90819444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104523&vRoadID=75&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104523&vRoadID=75&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104523&vRoadID=75&vSurveyYear=2004&vSubdivID=548
