road	Z5047
km	0.089
type	RCC Girder Bridge
lrpName	LRPSa
name	Nagardola Bridge.
length	62.63
condition	D
structureNr	118654
est cost	1.485
roadName	Shahazadpur-Kaizuri-Chauhali Road
chainage	0.089
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.1727771 
lon	89.6097778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118654&vRoadID=575&vSurveyYear=2013&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118654&vRoadID=575&vSurveyYear=2013&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118654&vRoadID=575&vSurveyYear=2013&vSubdivID=314
