road	Z5047
km	0.91
type	Truss with Steel Deck
lrpName	LRPSc
name	Hamlakhola Steel Bridge
length	16
condition	C
structureNr	118655
est cost	0.75
roadName	Shahazadpur-Kaizuri-Chauhali Road
chainage	0.91
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.1677493 
lon	89.6122778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118655&vRoadID=575&vSurveyYear=2013&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118655&vRoadID=575&vSurveyYear=2013&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118655&vRoadID=575&vSurveyYear=2013&vSubdivID=314
