road	R870
km	19.917
type	PC Girder Bridge
lrpName	LRP020c
name	Gabkhan Bridge
length	910.6
condition	B
structureNr	120759
est cost	0.015
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	19.917
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.6427774 
lon	90.1829438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120759&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120759&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120759&vRoadID=173&vSurveyYear=2013&vSubdivID=584
