road	R870
km	49.117
type	PC Girder Bridge
lrpName	LRP048a
name	
length	47.31
condition	A
structureNr	120834
est cost	0.01
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	49.117
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.4891941 
lon	90.0291104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120834&vRoadID=173&vSurveyYear=2013&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120834&vRoadID=173&vSurveyYear=2013&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120834&vRoadID=173&vSurveyYear=2013&vSubdivID=339
