road	R870
km	16.429
type	Baily with Steel Deck
lrpName	LRP016b
name	
length	42.87
condition	B
structureNr	120753
est cost	0.175
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	16.429
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.6491108 
lon	90.2071944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120753&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120753&vRoadID=173&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120753&vRoadID=173&vSurveyYear=2013&vSubdivID=584
