road	R870
km	23.168
type	RCC Girder Bridge
lrpName	LRP022b
name	.
length	13.2
condition	C
structureNr	105537
est cost	4.5
roadName	Barisal-Jhalokati-Rajapur-Bhandaria-Pirojpur Road
chainage	23.168
width	4.27
constructionYear	1986
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.621944444444445
lon	90.16388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105537&vRoadID=173&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105537&vRoadID=173&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105537&vRoadID=173&vSurveyYear=2004&vSubdivID=584
