road	Z8909
km	0.44
type	Baily with Steel Deck
lrpName	LRPSa
name	Uttar madras Bridge
length	16.5
condition	A
structureNr	119807
est cost	0
roadName	Charfeshion-Betua Road
chainage	0.44
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.1843886 
lon	90.7641944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119807&vRoadID=395&vSurveyYear=2013&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119807&vRoadID=395&vSurveyYear=2013&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119807&vRoadID=395&vSurveyYear=2013&vSubdivID=337
