road	R749
km	18.747
type	Slab Culvert
lrpName	LRP018b
name	.
length	1.5
condition	A
structureNr	103596
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	18.747
width	7.75
constructionYear	1992
spans	1
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.614444444444445
lon	88.67472222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103596&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103596&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103596&vRoadID=155&vSurveyYear=2004&vSubdivID=591
