road	R749
km	16.391
type	Slab Culvert
lrpName	LRP016a
name	.
length	1
condition	A
structureNr	103423
est cost	0
roadName	Darsana-Mujibnagar Road
chainage	16.391
width	13.92
constructionYear	1991
spans	1
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.598333333333333
lon	88.68944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103423&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103423&vRoadID=155&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103423&vRoadID=155&vSurveyYear=2004&vSubdivID=591
