road	R160
km	30.48
type	Baily with Steel Deck
lrpName	LRP031a
name	Boro Dolu Bridge
length	18.47
condition	D
structureNr	121159
est cost	5.121
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	30.48
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.7595278 
lon	91.7872774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121159&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121159&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121159&vRoadID=81&vSurveyYear=2013&vSubdivID=270
