road	R160
km	16.756
type	RCC Girder Bridge
lrpName	LRP017c
name	Kumborpana Bridge
length	27.52
condition	D
structureNr	121139
est cost	280
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	16.756
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.641986213821138
lon	91.79496452249322
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121139&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121139&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121139&vRoadID=81&vSurveyYear=2013&vSubdivID=270
