road	R160
km	22.7
type	RCC Girder Bridge
lrpName	LRP023b
name	DURUM RAZGHAT RCC GIRDER
length	70.4
condition	A
structureNr	104788
est cost	0
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	22.7
width	7.35
constructionYear	1970
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.693805555555556
lon	91.79075
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104788&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104788&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104788&vRoadID=81&vSurveyYear=2004&vSubdivID=270
