road	Z1804
km	0.381
type	Box Culvert
lrpName	LRPSb
name	MAIZZERTEK
length	3
condition	A
structureNr	114258
est cost	0
roadName	Maizzertek-BFDC Fisharies Center Road (Ferry Connecting Road)
chainage	0.381
width	19.9
constructionYear	1985
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.311583333333335
lon	91.85344444444443
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114258&vRoadID=316&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114258&vRoadID=316&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114258&vRoadID=316&vSurveyYear=2004&vSubdivID=281
