road	Z7502
km	16.812
type	Baily with Steel Deck
lrpName	LRP016b
name	.
length	27.57
condition	C
structureNr	109668
est cost	0.15
roadName	Narail-Kalia Road
chainage	16.812
width	4.13
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.0625
lon	89.575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109668&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109668&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109668&vRoadID=730&vSurveyYear=2004&vSubdivID=593
