road	Z7502
km	16.812
type	Baily with Steel Deck
lrpName	LRP016b
name	Katchuri Bazar Bridge
length	27.4
condition	A
structureNr	119681
est cost	0
roadName	Narail-Kalia Road
chainage	16.812
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.0625556 
lon	89.5747216 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119681&vRoadID=730&vSurveyYear=2013&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119681&vRoadID=730&vSurveyYear=2013&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119681&vRoadID=730&vSurveyYear=2013&vSubdivID=593
