road	R282
km	14.369
type	Box Culvert
lrpName	LRP014c
name	DILCUSAY BOX CUL
length	9.5
condition	A
structureNr	102771
est cost	0
roadName	Juri-Lathidila Road
chainage	14.369
width	7.9
constructionYear	2002
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.531499999999998
lon	92.20933333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102771&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102771&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102771&vRoadID=103&vSurveyYear=2004&vSubdivID=553
