road	R282
km	1.622
type	Baily with Steel Deck
lrpName	LRP002a
name	JURI BAILY WITH STEEL DECK
length	36.5
condition	A
structureNr	102762
est cost	0
roadName	Juri-Lathidila Road
chainage	1.622
width	3.6
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.590444444444444
lon	92.12566666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102762&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102762&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102762&vRoadID=103&vSurveyYear=2004&vSubdivID=553
