road	R282
km	15.247
type	Box Culvert
lrpName	LRP015a
name	LATICHARA BOX CULVERT
length	8.6
condition	A
structureNr	102789
est cost	0
roadName	Juri-Lathidila Road
chainage	15.247
width	7.9
constructionYear	2002
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.533444444444445
lon	92.22038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102789&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102789&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102789&vRoadID=103&vSurveyYear=2004&vSubdivID=553
