road	R282
km	1.946
type	Baily with Steel Deck
lrpName	LRP002c
name	Juri College Road Bridge
length	24.4
condition	A
structureNr	121678
est cost	0
roadName	Juri-Lathidila Road
chainage	1.946
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.5839997 
lon	92.1347774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121678&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121678&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121678&vRoadID=103&vSurveyYear=2013&vSubdivID=553
