road	R282
km	6.82
type	Baily with Steel Deck
lrpName	LRP006c
name	GOALBARI BRIDGE
length	6.1
condition	A
structureNr	102793
est cost	0
roadName	Juri-Lathidila Road
chainage	6.82
width	4.55
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.561666666666667
lon	92.15933333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102793&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102793&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102793&vRoadID=103&vSurveyYear=2004&vSubdivID=553
