road	R282
km	9.491
type	Baily with Steel Deck
lrpName	LRP009c
name	SILLOH STEEL BRIDGE
length	3
condition	A
structureNr	102802
est cost	0.66
roadName	Juri-Lathidila Road
chainage	9.491
width	4.5
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.55125
lon	92.17977777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102802&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102802&vRoadID=103&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102802&vRoadID=103&vSurveyYear=2004&vSubdivID=553
