road	R282
km	4.526
type	Baily with Steel Deck
lrpName	LRP005a
name	Naya Bazar Bridge
length	18.25
condition	A
structureNr	121682
est cost	0
roadName	Juri-Lathidila Road
chainage	4.526
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.578115609876544
lon	92.14724106790123
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121682&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121682&vRoadID=103&vSurveyYear=2013&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121682&vRoadID=103&vSurveyYear=2013&vSubdivID=553
