road	R755
km	15.321
type	RCC Girder Bridge
lrpName	LRP016a
name	Bandhaghata Bridge
length	14.6
condition	A
structureNr	118836
est cost	0.306
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	15.321
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.0071111 
lon	89.2355552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118836&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118836&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118836&vRoadID=157&vSurveyYear=2013&vSubdivID=323
