road	R755
km	3.331
type	RCC Girder Bridge
lrpName	LRP003b
name	Muktesshari Bridge
length	46.5
condition	B
structureNr	118835
est cost	0.208
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	3.331
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.1098611 
lon	89.246083 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118835&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118835&vRoadID=157&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118835&vRoadID=157&vSurveyYear=2013&vSubdivID=323
