road	R755
km	3.331
type	RCC Girder Bridge
lrpName	LRP003b
name	.
length	46.49
condition	A
structureNr	109911
est cost	0
roadName	Jessore (Rajarhat)-Monirampur-Keshabpur-Chuknagar Road
chainage	3.331
width	8.35
constructionYear	1995
spans	3
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.110000000000003
lon	89.2461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109911&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109911&vRoadID=157&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109911&vRoadID=157&vSurveyYear=2004&vSubdivID=323
