road	N604
km	1.553
type	Slab Culvert
lrpName	LRP001a
name	.
length	2.4
condition	B
structureNr	110151
est cost	0.014
roadName	Pabna Town Old Section (Bus Stand-Ghospara)
chainage	1.553
width	6.32
constructionYear	1986
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.001944444444444
lon	89.24694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110151&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110151&vRoadID=49&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110151&vRoadID=49&vSurveyYear=2004&vSubdivID=310
