road	Z1001
km	9.868
type	Box Culvert
lrpName	LRP009d
name	ADOR BOX CULVERT
length	3
condition	B
structureNr	106348
est cost	0.21
roadName	Ramu-Naikhongchhari Road
chainage	9.868
width	7.3
constructionYear	1983
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.430444444444447
lon	92.16725000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106348&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106348&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106348&vRoadID=355&vSurveyYear=2004&vSubdivID=285
