road	Z1001
km	7.797
type	Baily with Steel Deck
lrpName	LRP007d
name	BAXKHALI BAILEY WITH STEEL DECK
length	85.5
condition	C
structureNr	106329
est cost	0.42
roadName	Ramu-Naikhongchhari Road
chainage	7.797
width	3.5
constructionYear	1986
spans	3
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.43347222222222
lon	92.15266666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106329&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106329&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106329&vRoadID=355&vSurveyYear=2004&vSubdivID=285
