road	Z8005
km	3.817
type	RCC Girder Bridge
lrpName	LRP004d
name	Kawamara Bridge
length	39.56
condition	A
structureNr	120280
est cost	0
roadName	Rajnagar-Nimtali-Sirajdikhan Road
chainage	3.817
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.5885274 
lon	90.3601111 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120280&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120280&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120280&vRoadID=236&vSurveyYear=2013&vSubdivID=517
