road	Z8005
km	7.696
type	Baily with Steel Deck
lrpName	LRP008a
name	Kotgaon Bridge (East)
length	24.5
condition	A
structureNr	120282
est cost	0
roadName	Rajnagar-Nimtali-Sirajdikhan Road
chainage	7.696
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.5715549 
lon	90.3854441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120282&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120282&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120282&vRoadID=236&vSurveyYear=2013&vSubdivID=517
