road	R164
km	7.487
type	Box Culvert
lrpName	LRP008a
name	CHING MRYNG SUBMARGE
length	0.7
condition	A
structureNr	106850
est cost	0
roadName	Baraichhari-Kaptai Road
chainage	7.487
width	8.5
constructionYear	1965
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.501722222222224
lon	92.19625
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106850&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106850&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106850&vRoadID=85&vSurveyYear=2004&vSubdivID=269
