road	R164
km	2.594
type	Arch Masonry
lrpName	LRP003a
name	SHILCHAR ARCH MASONRY
length	3.4
condition	B
structureNr	106806
est cost	0.18
roadName	Baraichhari-Kaptai Road
chainage	2.594
width	9.8
constructionYear	1958
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.508277777777778
lon	92.15652777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106806&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106806&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106806&vRoadID=85&vSurveyYear=2004&vSubdivID=269
