road	R164
km	4.885
type	Arch Masonry
lrpName	LRP005c
name	SHETAR GAT ARCH MASONRY
length	4.5
condition	C
structureNr	106836
est cost	1.65
roadName	Baraichhari-Kaptai Road
chainage	4.885
width	13.8
constructionYear	1964
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.49813888888889
lon	92.17625000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106836&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106836&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106836&vRoadID=85&vSurveyYear=2004&vSubdivID=269
