road	R164
km	5.563
type	Baily with Steel Deck
lrpName	LRP006a
name	SHETAR GHAT
length	25
condition	A
structureNr	106844
est cost	0
roadName	Baraichhari-Kaptai Road
chainage	5.563
width	7.5
constructionYear	1995
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.49566666666667
lon	92.18208333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106844&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106844&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106844&vRoadID=85&vSurveyYear=2004&vSubdivID=269
