road	Z1401
km	4.394
type	RCC Girder Bridge
lrpName	LRP005a
name	SAFURDA BRIDGE
length	6.5
condition	B
structureNr	111571
est cost	0.09
roadName	Lalmai-Barura-Jalam-Adda-Jagatpur Road
chainage	4.394
width	6.5
constructionYear	1985
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.368750000000002
lon	91.10097222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111571&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111571&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111571&vRoadID=459&vSurveyYear=2004&vSubdivID=543
