road	Z1401
km	5.021
type	RCC Girder Bridge
lrpName	LRP006a
name	Digat Bridge
length	9.8
condition	A
structureNr	120983
est cost	0.015
roadName	Lalmai-Barura-Jalam-Adda-Jagatpur Road
chainage	5.021
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.3698049 
lon	91.0949719 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120983&vRoadID=459&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120983&vRoadID=459&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120983&vRoadID=459&vSurveyYear=2013&vSubdivID=543
