road	Z1401
km	9.875
type	Box Culvert
lrpName	LRP010d
name	UTTOR BARURA
length	3.5
condition	A
structureNr	111580
est cost	0
roadName	Lalmai-Barura-Jalam-Adda-Jagatpur Road
chainage	9.875
width	4.7
constructionYear	1995
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.37847222222222
lon	91.05038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111580&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111580&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111580&vRoadID=459&vSurveyYear=2004&vSubdivID=543
