road	Z1401
km	17.75
type	RCC Girder Bridge
lrpName	LRP018f
name	DAKHIN JALAM (4)
length	5.7
condition	C
structureNr	106273
est cost	0.78
roadName	Lalmai-Barura-Jalam-Adda-Jagatpur Road
chainage	17.75
width	4
constructionYear	1994
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.37472222222222
lon	90.98361111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106273&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106273&vRoadID=459&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106273&vRoadID=459&vSurveyYear=2004&vSubdivID=543
