road	Z7465
km	14.611
type	RCC Girder Bridge
lrpName	LRP014d
name	
length	6.3
condition	C
structureNr	119676
est cost	0.525
roadName	Sadarpur Bazar-Halsha Rail Bazar Road
chainage	14.611
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.817842561780104
lon	88.97594362670158
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119676&vRoadID=756&vSurveyYear=2013&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119676&vRoadID=756&vSurveyYear=2013&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119676&vRoadID=756&vSurveyYear=2013&vSubdivID=327
