road	Z7465
km	5.978
type	RCC Girder Bridge
lrpName	LRP005f
name	.
length	7.55
condition	B
structureNr	112638
est cost	0.1
roadName	Sadarpur Bazar-Halsha Rail Bazar Road
chainage	5.978
width	3.75
constructionYear	1973
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.86452777777778
lon	88.90736111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112638&vRoadID=756&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112638&vRoadID=756&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112638&vRoadID=756&vSurveyYear=2004&vSubdivID=327
