road	Z2807
km	5.413
type	Baily with Steel Deck
lrpName	LRP006b
name	Bogla Para Bridge
length	30.3
condition	A
structureNr	120067
est cost	0
roadName	Madanpur-Dirai-Sullah Road
chainage	5.413
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	24.9433052 
lon	91.3661667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120067&vRoadID=418&vSurveyYear=2013&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120067&vRoadID=418&vSurveyYear=2013&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120067&vRoadID=418&vSurveyYear=2013&vSubdivID=557
