road	Z7709
km	0.16
type	Box Culvert
lrpName	LRPSa
name	.
length	3.4
condition	A
structureNr	116751
est cost	0
roadName	Priojpur Kheya Ghat-Hularhat Road
chainage	0.16
width	7
constructionYear	1989
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.579722222222223
lon	89.96444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116751&vRoadID=791&vSurveyYear=2006&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116751&vRoadID=791&vSurveyYear=2006&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116751&vRoadID=791&vSurveyYear=2006&vSubdivID=338
